WinMargin,average,linreg,naive,extr,ranfor,xgb,nn,lstm,tpot
-14.000000000000002,-1.5,1,1,1,0,0,1,1,1
11.0,-6.000000000000001,0,0,1,1,1,1,0,0
13.0,14.900000000000002,1,1,1,0,0,0,0,1
-5.0,2.0,1,1,1,1,1,0,0,1
4.0,4.0,1,1,1,1,0,1,1,1
24.0,9.3,0,0,1,1,1,0,0,0
1.0,6.1,1,1,0,0,0,0,1,0
-20.0,-1.0,1,1,0,0,0,1,1,1
-1.9999999999999996,-4.4,1,0,1,1,1,1,1,0
-5.0,3.0,1,1,1,1,0,1,0,1
-11.0,-5.8,0,1,0,0,0,0,0,0
-13.000000000000002,-5.599999999999999,1,1,0,0,0,0,1,0
9.0,3.0,0,0,0,0,1,0,0,0
-14.000000000000002,7.0,1,1,1,1,1,1,1,1
28.0,10.9,1,0,1,1,1,1,0,0
-8.0,-2.1000000000000005,1,1,1,1,0,0,0,1
3.0,10.8,0,1,0,1,1,0,0,1
9.0,0.0,1,0,1,1,1,0,1,1
9.0,7.2,1,0,1,0,0,1,1,1
-19.0,-3.0,0,1,0,1,0,0,0,0
17.0,1.2,1,0,1,1,1,1,1,1
25.0,9.0,0,0,0,1,1,1,1,0
6.0,2.1,0,0,1,1,1,1,1,0
8.0,9.2,1,1,0,0,0,0,0,1
3.0,-3.0,1,0,0,0,0,1,1,1
-17.0,-10.0,1,1,1,1,0,0,1,1
14.0,-1.1000000000000005,1,0,1,1,1,0,1,0
16.0,7.8,0,0,0,0,1,0,1,0
27.0,4.0,0,0,0,0,0,0,1,0
8.0,11.0,1,1,0,0,0,1,0,1
33.99999999999999,9.0,0,0,0,0,1,1,1,0
10.0,3.8,1,0,0,0,0,0,1,1
7.0,12.8,1,1,1,1,0,1,0,1
-1.9999999999999996,4.1,0,1,0,0,0,0,0,0
-17.0,-1.0,0,1,1,1,0,0,0,0
6.0,-3.1000000000000005,1,0,0,0,1,1,1,0
26.0,11.0,0,0,1,1,0,1,1,0
14.0,-2.1000000000000005,1,0,0,0,1,1,1,1
-23.0,-5.099999999999999,0,1,0,0,0,0,0,0
-23.0,-10.099999999999998,0,1,1,0,1,0,0,1
-26.0,-10.0,1,1,0,0,0,0,0,0
-7.0,2.1,1,1,0,0,1,0,0,1
16.0,6.0,0,0,1,1,1,0,0,0
16.0,11.0,0,0,1,1,0,1,1,0
-18.0,-7.099999999999999,1,1,1,1,0,1,1,1
5.0,13.0,1,1,0,0,0,0,1,1
-6.0,-7.3,0,0,0,0,1,1,0,0
-14.000000000000002,-9.0,1,1,0,1,0,0,1,1
36.0,10.0,0,0,1,1,1,0,0,0
-22.0,-7.599999999999999,1,1,1,0,0,0,1,1
-13.000000000000002,-0.19999999999999973,1,1,0,1,0,1,1,0
-5.0,3.0,1,1,1,1,0,1,1,1
9.0,-2.0,0,0,1,1,1,1,0,0
4.0,5.0,1,1,1,1,0,1,1,1
-11.999999999999998,-5.8,1,1,0,0,0,0,0,1
31.0,8.2,0,0,0,0,1,0,0,0
-2.9999999999999996,6.0,1,1,0,1,0,0,0,1
4.0,-6.8,0,0,1,1,1,1,0,1
11.0,6.0,0,0,1,1,0,1,1,0
-0.9999999999999996,-4.0,0,0,0,0,0,0,1,1
9.0,-10.0,0,0,1,0,1,0,0,0
28.0,13.7,0,0,1,1,1,0,1,0
5.0,11.0,0,1,0,0,0,0,0,1
-8.0,-10.0,0,0,1,0,1,1,0,0
7.0,8.0,1,1,0,1,0,1,0,1
5.0,4.0,0,0,0,0,0,1,1,0
8.0,5.7,1,0,1,1,1,0,1,1
-0.9999999999999996,2.0,1,1,1,1,1,1,1,1
-7.0,-4.0,1,1,1,1,0,1,0,0
-11.999999999999998,-5.2,1,1,0,0,0,0,1,1
-9.0,-6.500000000000001,1,1,0,0,0,0,0,1
7.0,10.0,1,1,1,1,0,1,0,1
-5.0,8.2,0,1,0,0,1,0,0,0
8.0,5.9,1,0,0,0,1,0,1,0
4.0,8.0,1,1,1,1,1,0,0,1
-0.9999999999999996,2.1,1,1,0,1,0,1,0,0
7.0,4.0,0,0,0,0,0,0,1,0
7.0,-7.000000000000001,0,0,0,0,1,1,1,0
16.0,4.0,0,0,0,0,1,0,1,0
5.0,10.0,1,1,0,0,0,0,0,1
-6.0,-8.0,1,0,1,1,1,1,1,1
-15.000000000000002,-5.000000000000001,1,1,0,0,0,0,0,1
-5.0,-6.7,0,0,1,1,1,1,1,1
8.0,4.0,0,0,1,1,1,1,1,0
6.0,15.0,1,1,1,0,1,0,0,1
23.0,-6.000000000000001,0,0,1,1,1,1,0,0
13.0,9.0,0,0,1,1,1,1,1,0
-7.0,6.0,0,1,0,0,1,0,0,0
-13.000000000000002,1.0,1,1,0,1,1,0,0,1
-9.0,-7.000000000000001,1,1,0,0,1,0,0,0
19.0,3.2,1,0,1,0,1,0,1,1
10.0,5.0,0,0,0,0,0,1,0,0
14.0,8.0,0,0,1,1,1,0,1,0
8.0,1.3,0,0,0,0,1,0,0,0
7.0,3.0,0,0,0,0,0,1,0,0
-16.0,-3.8,1,1,1,1,0,0,1,1
18.0,5.0,0,0,0,0,1,0,0,0
3.0,8.0,1,1,0,0,0,1,1,1
14.0,8.2,0,0,0,0,1,0,0,0
10.0,6.1,0,0,0,1,1,0,0,1
-3.9999999999999996,-4.0,1,0,0,0,1,1,1,1
-7.0,-8.8,0,0,1,1,1,1,0,0
-5.0,13.8,1,1,0,0,0,1,0,1
1.0,-4.8,0,0,0,0,0,1,1,1
-27.000000000000004,-7.8999999999999995,1,1,1,0,0,0,1,1
14.0,3.1,0,0,0,0,0,0,0,0
8.0,5.0,0,0,0,0,1,1,1,0
-33.0,-9.0,1,1,1,1,0,0,1,1
3.0,-1.2999999999999998,0,0,1,1,1,0,1,0
-6.0,-1.0,1,1,0,1,1,1,1,1
21.0,9.0,0,0,0,0,1,0,1,0
4.0,1.0,0,0,1,1,1,1,0,1
-7.0,5.2,1,1,0,1,0,1,0,0
14.0,12.100000000000001,0,0,1,1,1,0,0,0
3.0,2.2,1,0,1,0,0,1,1,1
4.0,10.1,0,1,0,0,0,1,0,0
-7.0,-8.0,0,0,1,1,1,1,0,0
-20.0,-8.0,1,1,0,0,0,0,1,1
60.99999999999999,7.6,0,0,1,0,0,0,0,0
15.0,3.4,0,0,1,1,1,0,0,0
12.0,11.0,0,0,0,0,1,1,1,0
-8.0,1.0,1,1,0,0,0,0,0,1
4.0,11.0,1,1,0,0,1,0,0,1
5.0,3.4,1,0,0,1,1,0,1,1
25.0,15.0,0,0,0,0,1,0,1,0
-3.9999999999999996,-6.000000000000001,0,0,1,1,1,1,0,0
-13.000000000000002,-4.0,1,1,0,0,0,0,0,1
4.0,3.0,0,0,0,0,1,0,1,0
-5.0,7.5,0,1,0,0,0,0,0,0
6.0,6.0,0,1,0,1,0,1,0,1
22.0,13.0,0,0,0,0,0,0,1,0
-3.9999999999999996,-2.0,1,1,0,1,0,1,0,1
-7.0,-6.000000000000001,1,1,0,0,0,1,0,1
6.0,7.0,1,1,0,1,0,1,1,1
23.0,8.0,1,0,1,1,0,1,1,1
12.0,8.0,0,0,1,1,1,1,1,0
-19.0,-8.899999999999999,0,1,0,0,0,1,0,0
-7.0,-6.3999999999999995,0,1,0,0,0,0,0,0
-11.0,-6.099999999999999,0,1,0,0,0,0,0,1
6.0,3.0,0,0,0,0,1,0,1,0
19.0,13.0,1,0,1,0,1,1,1,1
-3.9999999999999996,10.0,1,1,1,0,0,0,0,1
-2.9999999999999996,4.0,0,1,1,1,1,0,0,0
3.0,-1.5,1,0,1,1,0,1,1,1
-11.0,8.0,0,1,0,1,0,1,0,1
9.0,11.0,1,1,1,1,1,1,1,1
19.0,4.2,0,0,0,0,0,1,1,0
-8.0,13.0,1,1,0,0,1,1,1,1
-8.0,-10.0,0,0,0,0,0,1,0,0
6.0,4.2,0,0,0,1,0,1,0,0
7.0,3.0,0,0,0,0,0,1,1,0
19.0,-1.6000000000000005,0,0,0,0,1,0,0,0
-11.0,-8.0,1,1,1,1,1,1,1,0
-6.0,2.3,1,1,1,1,0,1,1,1
10.0,-2.0,0,0,0,0,1,0,0,0
-3.9999999999999996,-1.2999999999999998,0,1,1,1,1,0,1,0
32.0,13.100000000000001,1,0,0,0,0,1,1,1
4.0,7.9,0,1,1,1,0,0,0,1
17.0,12.900000000000002,0,0,0,1,0,0,1,0
12.0,11.8,0,0,1,1,0,0,0,0
-11.999999999999998,-11.0,1,1,1,1,0,0,1,1
-13.000000000000002,1.5,0,1,0,1,0,1,1,1
5.0,-5.099999999999999,0,0,1,1,1,0,1,0
-2.9999999999999996,10.0,1,1,0,0,0,0,0,1
-7.0,-2.2,1,1,1,1,1,1,1,1
10.0,8.0,0,0,1,1,1,0,0,0
4.0,1.0,0,0,1,1,0,1,1,0
-2.9999999999999996,-8.0,0,0,1,0,1,1,0,0
11.0,-2.0,0,0,1,1,0,0,1,0
11.0,13.0,1,1,0,0,1,1,0,1
-9.0,4.0,1,1,0,0,0,0,0,1
5.0,4.4,0,0,1,1,0,1,1,0
9.0,5.0,0,0,0,0,1,0,1,0
-8.0,6.0,1,1,0,0,0,1,1,1
-10.0,-7.3,1,1,0,0,0,0,1,1
1.0,17.0,0,1,1,1,1,1,0,1
-1.9999999999999996,-1.0,1,1,0,0,0,0,0,1
-0.9999999999999996,-5.099999999999999,0,0,1,1,1,1,0,0
-0.9999999999999996,3.4,0,1,1,1,0,1,0,0
10.0,14.5,1,1,1,1,1,1,0,1
11.0,-4.0,1,0,0,0,0,1,1,1
14.0,6.2,0,0,1,0,1,0,1,1
-16.0,-9.0,1,1,1,1,0,0,0,1
-0.9999999999999996,8.0,1,1,1,1,1,0,0,1
-6.0,-4.1,1,1,1,1,0,0,0,1
11.0,10.0,0,0,0,0,1,1,1,0
-7.0,3.0,1,1,1,1,0,1,0,1
-5.0,-0.5999999999999996,0,1,0,1,0,0,0,0
15.0,14.900000000000002,1,0,0,0,0,0,1,0
-0.9999999999999996,7.0,1,1,0,1,1,0,0,1
17.0,0.5,1,0,1,1,1,1,1,1
10.0,14.8,1,1,1,1,0,1,0,1
3.0,5.9,0,1,0,1,1,1,0,1
-24.0,-2.7,1,1,0,1,1,1,0,0
19.0,-7.099999999999999,0,0,1,0,1,1,1,0
6.0,1.2,0,0,0,0,0,1,1,0
-17.0,-2.1000000000000005,1,1,0,0,0,0,0,1
-11.999999999999998,-0.7999999999999998,1,1,0,1,0,0,0,0
3.0,-2.0,0,0,0,1,0,0,0,0
6.0,-7.2,0,0,1,1,0,0,0,0
3.0,12.400000000000002,1,1,0,1,1,1,1,1
3.0,3.8,1,1,1,1,0,1,0,1
16.0,7.8,1,0,0,1,1,1,1,0
-24.0,1.0,1,1,1,1,1,1,1,1
3.0,-2.0,0,0,0,0,0,0,0,1
4.0,4.0,0,1,0,1,0,1,0,1
6.0,-4.8,0,0,1,1,1,0,0,0
-3.9999999999999996,4.0,1,1,1,1,0,1,0,1
6.0,1.0,0,0,1,1,1,0,1,0
26.0,8.0,0,0,0,0,0,1,1,0
7.0,11.0,1,1,0,1,1,0,0,1
-7.0,-2.0,1,1,1,1,0,1,1,1
-28.999999999999996,-7.000000000000001,1,1,1,1,0,0,1,1
28.0,13.0,0,0,0,0,0,1,0,0
18.0,7.0,0,0,1,1,1,1,1,0
5.0,1.0,0,0,0,0,0,0,0,0
10.0,-6.000000000000001,0,0,0,0,1,0,0,0
4.0,4.0,1,1,1,1,0,1,0,1
22.0,7.3,0,0,0,1,1,0,1,0
20.0,-3.0,0,0,0,0,1,0,1,0
4.0,5.5,1,1,0,0,0,0,0,1
2.0,10.9,0,1,0,0,0,0,0,1
-8.0,9.2,1,1,1,1,1,0,0,1
7.0,6.699999999999999,0,0,1,1,1,0,0,0
-0.9999999999999996,-4.0,0,0,0,0,0,0,0,0
-19.0,-11.899999999999999,1,1,1,1,1,0,0,1
-6.0,10.1,1,1,0,0,0,0,0,1
-17.0,-5.000000000000001,1,1,0,0,0,1,1,1
2.0,3.0,1,1,1,1,0,0,0,1
24.0,-7.3,0,0,1,0,1,1,0,0
-37.0,-7.000000000000001,1,1,1,0,0,1,1,1
19.0,7.0,0,0,1,1,1,1,1,0
7.0,6.300000000000001,0,0,1,1,1,1,1,0
-6.0,6.0,1,1,0,0,0,0,0,1
-27.999999999999996,-5.000000000000001,1,1,0,0,0,0,0,1
-13.000000000000002,-6.3,1,1,0,0,1,0,0,1
11.0,5.0,0,0,0,0,1,1,1,0
-6.0,4.1,0,1,0,1,0,0,0,0
-19.0,-3.6000000000000005,1,1,0,0,1,0,0,0
13.0,-5.599999999999999,0,0,1,1,1,0,1,0
-6.0,9.0,1,1,1,1,0,0,0,1
-17.0,-12.2,1,1,1,1,1,0,0,1
-15.000000000000002,-9.099999999999998,0,1,0,0,0,0,1,0
11.0,10.7,1,0,1,0,1,0,0,0
-6.0,-0.8999999999999999,1,1,0,0,0,0,0,1
12.0,12.7,1,1,0,0,1,1,0,1
-10.0,-6.000000000000001,1,1,0,0,0,1,1,1
-13.000000000000002,-8.399999999999999,1,1,0,0,0,1,0,1
13.0,14.0,1,1,0,0,1,1,0,1
6.0,4.2,0,0,0,0,0,1,1,0
16.0,9.7,0,0,0,0,0,0,0,0
-14.000000000000002,-12.0,1,1,1,1,0,0,1,1
9.0,6.8,0,0,0,0,0,0,0,0
-22.0,-4.1,1,1,1,1,1,1,0,1
19.0,16.3,0,0,0,1,0,0,0,0
-26.0,1.6,1,1,1,1,0,1,1,1
40.0,8.0,0,0,1,1,1,1,1,0
-27.000000000000004,2.2,1,1,1,1,1,1,1,1
-8.0,-10.0,0,0,0,0,1,1,0,0
12.0,7.0,0,0,0,0,1,1,1,0
-6.0,-8.099999999999998,0,0,1,1,1,1,1,0
13.0,-4.0,0,0,0,0,1,1,1,0
7.0,2.1,0,0,0,0,1,0,1,0
13.0,2.0,0,0,0,0,0,1,1,0
24.0,3.3,0,0,0,0,0,0,1,1
35.0,6.0,0,0,1,1,1,1,1,0
9.0,-5.8,0,0,1,0,0,0,0,0
9.0,2.0,0,0,0,0,1,0,1,0
-31.999999999999996,-5.000000000000001,1,1,0,0,0,1,1,1
6.0,3.7,0,0,1,1,1,1,1,0
14.0,16.2,1,1,0,0,0,1,0,1
-11.999999999999998,8.1,1,1,1,1,1,1,0,1
-15.000000000000002,2.1,1,1,1,1,1,0,0,1
21.0,7.8,1,0,0,0,0,1,0,0
27.0,5.1,0,0,1,1,1,1,0,1
-1.9999999999999996,5.0,1,1,1,1,1,1,1,0
8.0,7.1,0,0,0,0,0,1,0,1
-18.0,7.0,1,1,1,1,1,0,1,1
6.0,3.6,1,0,0,1,0,1,0,1
8.0,4.1,1,0,1,1,0,0,0,1
3.0,11.100000000000001,0,1,1,1,1,1,0,0
-10.0,6.2,1,1,0,0,1,1,1,0
15.0,8.7,0,0,0,0,0,0,0,1
14.0,0.5,1,0,1,1,1,0,0,1
11.0,7.0,0,0,0,0,1,1,0,1
-9.0,6.0,0,1,0,0,0,1,1,1
20.0,10.0,0,0,0,0,0,0,0,1
-7.0,3.1,0,1,0,1,0,1,1,0
3.0,8.0,1,1,0,0,0,0,0,1
-13.000000000000002,-3.1000000000000005,0,1,0,0,0,0,0,0
17.0,3.4,1,0,1,0,0,1,0,1
-20.0,-2.2,0,1,0,0,0,1,1,0
2.0,1.4,1,0,1,0,1,1,0,1
24.0,4.9,1,0,0,1,0,1,1,1
19.0,0.8999999999999999,1,0,0,0,0,1,1,1
13.0,5.0,1,0,1,1,0,1,1,1
8.0,6.2,1,0,1,1,1,1,1,1
16.0,-5.8,1,0,0,0,1,1,1,1
-3.9999999999999996,-3.5,0,1,1,0,0,1,0,0
2.0,5.9,0,1,1,1,1,0,0,0
-3.9999999999999996,-1.7999999999999998,0,1,0,0,0,1,0,0
13.0,-5.3999999999999995,1,0,0,0,1,1,1,1
8.0,-1.1000000000000005,1,0,1,1,0,1,1,1
-19.0,-5.8999999999999995,1,1,0,1,1,0,1,0
17.0,4.8,1,0,1,1,1,1,0,0
8.0,11.0,1,1,1,1,1,0,1,1
5.0,4.0,0,0,0,0,0,1,0,0
13.0,10.0,0,0,1,0,0,1,0,0
18.0,12.0,0,0,0,0,0,0,0,0
8.0,2.2,1,0,0,0,1,1,0,1
10.0,7.0,0,0,0,0,1,1,0,0
3.0,6.0,1,1,0,0,0,0,1,1
11.0,4.1,1,0,0,0,0,0,0,1
33.99999999999999,1.5,1,0,0,0,0,1,1,1
5.0,6.6,0,1,0,0,1,0,0,0
-10.0,-2.0,0,1,1,1,1,0,0,0
22.0,7.0,0,0,0,0,0,1,0,0
16.0,4.7,1,0,1,1,0,1,1,1
4.0,5.0,1,1,0,0,0,0,0,1
14.0,11.0,0,0,1,1,1,0,0,0
16.0,-4.6,0,0,1,1,1,0,0,1
5.0,11.0,1,1,1,1,0,0,0,1
-0.9999999999999996,7.0,1,1,1,1,1,1,1,1
-8.0,10.1,1,1,0,0,0,1,1,0
-18.0,6.9,0,1,1,0,0,0,0,1
5.0,-3.3000000000000007,0,0,0,0,0,0,0,1
-21.0,-4.1,0,1,0,0,0,0,0,0
19.0,-4.3,1,0,1,1,1,1,1,1
2.0,4.0,1,1,1,1,1,0,0,0
-2.9999999999999996,9.0,1,1,1,0,1,0,0,1
-13.000000000000002,-6.000000000000001,0,1,0,0,0,0,0,0
-26.0,-5.8999999999999995,0,1,0,0,0,1,0,0
35.0,5.0,0,0,0,0,0,0,0,0
11.0,6.9,1,0,1,1,1,1,1,0
9.0,12.0,1,1,0,1,0,0,0,1
10.0,11.600000000000001,0,1,1,1,1,1,1,0
2.0,1.1,0,0,1,1,1,0,0,1
25.0,-0.5999999999999996,1,0,1,1,0,1,0,1
-13.000000000000002,1.9,1,1,1,1,1,1,1,1
13.0,0.2999999999999998,1,0,1,0,0,0,0,1
22.0,1.8,1,0,0,0,0,1,1,0
29.999999999999996,6.1,1,0,1,1,1,1,1,0
41.0,7.1,1,0,0,1,1,1,1,1
9.0,7.0,0,0,0,0,1,1,0,0
-2.9999999999999996,7.6,1,1,1,1,0,0,1,1
13.0,1.0,0,0,0,0,1,1,0,0
4.0,-0.7999999999999998,1,0,1,1,1,1,0,1
10.0,6.4,1,0,0,0,1,1,1,0
29.0,12.100000000000001,1,0,1,1,0,1,1,1
-8.0,2.6,0,1,1,0,0,0,0,0
-9.0,-6.000000000000001,0,1,1,1,0,1,1,0
10.0,12.7,1,1,0,0,0,0,1,1
19.0,11.0,0,0,1,0,0,1,1,0
-8.0,-3.0,1,1,0,0,0,0,0,1
-23.0,-4.0,1,1,0,0,0,0,0,1
